id	1CMET2-PWY: folate transformations III (E. coli)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	ARO-PWY: chorismate biosynthesis I	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	CALVIN-PWY: Calvin-Benson-Bassham cycle	COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	COA-PWY: coenzyme A biosynthesis I (prokaryotic)	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	GLUTORN-PWY: L-ornithine biosynthesis I	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	HISTSYN-PWY: L-histidine biosynthesis	HSERMETANA-PWY: L-methionine biosynthesis III	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	PANTO-PWY: phosphopantothenate biosynthesis I	PENTOSE-P-PWY: pentose phosphate pathway	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	PWY-1042: glycolysis IV	PWY-2942: L-lysine biosynthesis III	PWY-3001: superpathway of L-isoleucine biosynthesis I	PWY-3841: folate transformations II (plants)	PWY-4041: &gamma;-glutamyl cycle	PWY-5097: L-lysine biosynthesis VI	PWY-5100: pyruvate fermentation to acetate and lactate II	PWY-5103: L-isoleucine biosynthesis III	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	PWY-5667: CDP-diacylglycerol biosynthesis I	PWY-5686: UMP biosynthesis I	PWY-5695: inosine 5'-phosphate degradation	PWY-5941: glycogen degradation II	PWY-5973: cis-vaccenate biosynthesis	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	PWY-6123: inosine-5'-phosphate biosynthesis I	PWY-6124: inosine-5'-phosphate biosynthesis II	PWY-6151: S-adenosyl-L-methionine salvage I	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	PWY-6317: D-galactose degradation I (Leloir pathway)	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6608: guanosine nucleotides degradation III	PWY-6609: adenine and adenosine salvage III	PWY-6700: queuosine biosynthesis I (de novo)	PWY-6703: preQ0 biosynthesis	PWY-6936: seleno-amino acid biosynthesis (plants)	PWY-7111: pyruvate fermentation to isobutanol (engineered)	PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7237: myo-, chiro- and scyllo-inositol degradation	PWY-7238: sucrose biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7790: UMP biosynthesis II	PWY-7791: UMP biosynthesis III	PWY-7851: coenzyme A biosynthesis II (eukaryotic)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7977: L-methionine biosynthesis IV	PWY-8178: pentose phosphate pathway (non-oxidative branch) II	PWY0-1296: purine ribonucleosides degradation	PWY0-1319: CDP-diacylglycerol biosynthesis II	PWY0-1477: ethanolamine utilization	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	PWY66-429: fatty acid biosynthesis initiation (mitochondria)	PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	THRESYN-PWY: superpathway of L-threonine biosynthesis	TRNA-CHARGING-PWY: tRNA charging	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	VALSYN-PWY: L-valine biosynthesis
magic.1783	0.6095486098	0.8540624465	3.61e-08	0.0	1.0	1.0	0.7310280735	1.0	0.0	0.0	0.0823417637	0.0	0.9962629721	0.8134025739	0.9981279878	0.0909351742	1.8e-09	0.7653371062	0.0	1.0	0.0	0.0	0.0238021542	8.27139e-05	0.9087330094	0.0	0.0	0.6096215316	1.0	0.0	0.0	0.6708788787	0.0	1.0	3.452e-07	1.0	0.0	1.0	0.0	0.9994965591	0.0	1e-10	0.0	1.0	0.9994965591	0.0	8.27139e-05	0.3468557973	0.3070068761	1.0	1.0	0.9999653326	0.9999994942	0.7911232738	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.053e-07	0.0	0.0	5.79055e-05	0.999215483	0.0087857038	1.0	1.0	0.9748581022	1.0	1.0	0.0	0.4384572585	0.9999991744	0.999980419	0.0	1.0
magic.1784	0.9990719749	1.31287e-05	0.1688327306	0.0703404136	0.9999999152	0.0001391444	0.2782725157	7e-10	0.9927825273	0.9909944085	0.9999996223	1.0	0.0	0.0408668992	0.9999983191	0.9999830987	0.0	0.3163222606	0.9999168076	2e-10	0.0	0.9999872698	0.0	1.0	0.9999934965	0.9085016471	0.0	0.9999999994	0.0	0.9902839583	0.0	0.224309155	1e-10	1.0	1.0	0.9999999811	3.8e-09	0.9033032488	0.9999993669	1.0	0.9755875347	0.9708473791	0.97199879	1.0	1.0	2.5e-09	1.0	1.0	1.0	0.0	1.0	0.98046619	0.8963338055	0.0	0.0	0.2611256256	0.9999997026	0.0	1.0	0.7584786606	0.8819820491	1.0	1.0	0.9909944085	1.0	0.9831211166	3e-10	0.1097041452	1.0	0.0	0.9296818024	1.0	0.0330474202	0.3692121626	0.6742093966	0.9999917193	0.0	1.0
magic.1785	1.0	1.0	1.0	1.0	1.0	1.22e-08	1.0	0.9999999998	0.9999999962	1.0	1.0	0.999663074	0.0	1.0	0.000443769	1.0	1.0	1.0	1.0	1.0	0.9999996498	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.9999996498	1.0	1.0	0.0	1.0	0.0	1.0	0.03617827	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0894e-06	0.0	3.4e-07	0.0	0.0	1.0	4.373e-07	1.0	1.0	0.999999965	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.7538516484	0.0	0.9999457228	1.0	0.0	0.5811817029	1.0
magic.1786	1.0	1.0	0.0	0.0	0.9999849514	0.0096725294	0.9999908724	0.9814707524	0.1006800991	0.0821992449	0.7965242879	1.0	1.0	0.0	1.0	1.0	0.0	0.9999923937	0.8028494166	0.9463986428	0.0	0.9999979235	6.19425e-05	1.0	1.0	1.0	0.0	1.0	1.0	0.9999999955	0.0	0.9999878299	0.0	1.0	1.0	1.0	0.9993023862	1.0	0.155895218	0.5823712329	0.1128926609	1.0	0.0	1.0	0.5823712329	0.0	1.0	1.0	1.0	0.0	1.0	0.9999999895	0.9999999956	0.0	0.0	0.9829561168	1.0	0.0	0.9989539442	0.0	1.0	1.0	1.0	0.0821992449	1.0	1.0	0.9566542359	0.0	1.0	0.0	1.0	1.0	0.9647139029	1.0	1.0	0.9999991749	0.0	1.0
magic.1789	0.0	0.0	0.0	0.0	1.81e-08	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0071588511	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9858344065	0.0	0.0	0.0	0.98945738	0.0	0.0	1e-10	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.2653310958	0.2241602115	0.0	0.0	1.2891e-06	0.9996313396	0.2241602115	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.2891e-06	0.0	0.0	0.0046083762	0.0	0.0109962867	0.0	0.9979437979	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.9327768742	0.0	1.0	0.9999346685	0.0	0.0	0.0
magic.1790	2.5574e-06	1.0	0.0073106994	0.0027201881	1.0	0.0	0.0003623113	0.0	0.2028526352	0.169144385	0.0021996138	1.0	0.9991330899	0.0015319286	1.0	0.9999999997	0.0	0.0004347421	0.0153049477	0.0	0.0	0.0281659213	0.0	0.9970870542	1.0	0.9817509361	0.0	0.9829823798	0.0	0.9919320453	0.0	0.0002717581	0.0	1.0	0.999864758	0.0860259892	0.9998554105	0.7686186224	0.8696631159	0.9999874232	1.51e-08	0.9999999757	0.0004034323	1.0	0.9999874232	1.60575e-05	0.9970870542	0.9969941345	0.9963951802	0.0	1.0	0.306475012	1.21e-07	0.0	0.9794583215	0.0	1.0	0.9999999999	1.0	0.0	0.7265888407	0.999864758	0.999864758	0.169144385	0.0	0.944439394	0.0	0.0	1.0	0.0	1.0	0.9999973847	2.26745e-05	0.0	0.0	0.9850025406	0.0	0.9999999999
magic.1791	0.9999999992	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9882816037	1.0	1.0	0.9219966735	1.0	1.0	0.8771503001	1.0	0.0	0.0008896475	0.0	1.0	1.0	0.9999999989	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.9980276735	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.6819856608	1.0	0.2898228539	1.0	1.0	1.0	0.8588488612	0.0	1.0	1.0	1.0	0.0030781136	1.0	1.0	1.0	1.0	0.3636714267	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
magic.1792	1.0	0.9014983545	0.0	0.0	1.0	1.0	0.999999989	0.9999999602	1.0	1.0	0.9482325477	1.0	0.0	0.0	0.0	1.0	0.0	0.9999999908	1.0	0.9999896371	0.0	1.0	0.9998468721	1.0	1.0	1.0	0.0	1.0	0.0	0.0006879869	0.0	0.9999999853	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.999950729	1.0	1.0	0.0	1.0	1.0	1.0	0.9675583549	1.0	1.0	1.0	0.0	0.9999999996	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999046	0.0	1.0	0.0	1.0	1.0	0.9999808073	1.0	1.0	1.0	0.0	1.0
magic.1793	0.9999998939	1.0	0.9999999885	0.999999969	1.0	0.2223028224	1.0	0.9999999998	1.0	1.0	1.0	1.0	1.0	0.9999999448	1.0	0.9996529702	0.9999998585	1.0	1.0	1.0	1.1745e-06	0.0	0.997130811	1.0	1.0	1.0	1.79389e-05	1.0	0.8138765397	1.0	1.1745e-06	1.0	8.9e-09	1.0	1.0	1.0	1.0	0.9999883547	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0018810197	1.0	1.0	1.0	1.0	1.0	0.2704626039	1.2572e-06	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999997878	1.0	1.0	1.0	0.0	1.0	1.0	0.8354073698	0.9863967795	0.9999999223	0.9966650075	0.9999996939	1.0
magic.1794	0.0	0.0	0.7738163182	0.0	0.0	0.0075880255	1.0	0.9858003026	0.0	0.0	0.0	4.296e-07	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.8607034057	0.0	0.0	0.9999999977	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.1484762354	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.9966621667	0.0	0.0	1.0
magic.1795	0.523060325	0.9999995566	0.0	0.0	1.0	1.0	1.0	1.0	0.0	3.3e-09	0.8410915572	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.9999999052	1.0	0.0	0.9999997947	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.9999993584	1.0	1.0	1.0	0.7329053314	0.0002912124	1.0	0.583966593	0.5391091128	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.6870298301	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.9999993584	0.0	1.0	1.0	0.9984820663	0.9994302542	0.9638454394	1.0	0.0	1.0
